,@timestamp,player_ID,player_role,motion_x,motion_y,motion_z,x,y,z,pitch,yaw,Room_in,Portal_in,num_victims,victim_0_id,victim_1_id,victim_2_id,victim_3_id,victim_4_id,victim_5_id,victim_0_color,victim_1_color,victim_2_color,victim_3_color,victim_4_color,victim_5_color,victim_0_dist,victim_1_dist,victim_2_dist,victim_3_dist,victim_4_dist,victim_5_dist,victim_0_loc,victim_1_loc,victim_2_loc,victim_3_loc,victim_4_loc,victim_5_loc,victim_0_in_FOV,victim_0_angel_yaw_deg,victim_0_angel_pitch_deg,victim_0_angel_2D_deg,victim_1_in_FOV,victim_1_angel_yaw_deg,victim_1_angel_pitch_deg,victim_1_angel_2D_deg,victim_2_in_FOV,victim_2_angel_yaw_deg,victim_2_angel_pitch_deg,victim_2_angel_2D_deg,victim_3_in_FOV,victim_3_angel_yaw_deg,victim_3_angel_pitch_deg,victim_3_angel_2D_deg,victim_4_in_FOV,victim_4_angel_yaw_deg,victim_4_angel_pitch_deg,victim_4_angel_2D_deg,victim_5_in_FOV,victim_5_angel_yaw_deg,victim_5_angel_pitch_deg,victim_5_angel_2D_deg,victim_0_in_triage_pos,victim_1_in_triage_pos,victim_2_in_triage_pos,victim_3_in_triage_pos,victim_4_in_triage_pos,victim_5_in_triage_pos,victim_in_crosshair_id,victim_in_cross_hair_color,portal_0_in_FOV,portal_0_dist,portal_0_next_room,portal_1_in_FOV,portal_1_dist,portal_1_next_room,portal_2_in_FOV,portal_2_dist,portal_2_next_room,event_triage_victim_id,triage_in_progress,triage_result,sensor_state
0,2020-06-10T21:26:35.493Z,K_Fuse,Triager,0.0,0.0,0.0,-2167.0,52.0,175.0,4.9499993,-89.85001,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,14.0089257261219,achl,None,0.0,None,None,0.0,None,None,False,None,None
1,2020-06-10T21:26:35.901Z,K_Fuse,Triager,0.0,0.0,0.0,-2167.0,52.0,175.0,5.6999993,-75.60001,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,14.0089257261219,achl,None,0.0,None,None,0.0,None,None,False,None,None
2,2020-06-10T21:26:36.411Z,K_Fuse,Triager,0.2743820708342355,0.0,0.17254970737906206,-2167.0,52.0,175.0,13.5,-12.750011,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
3,2020-06-10T21:26:36.921Z,K_Fuse,Triager,0.17468265577372222,0.0,-0.12383513414715708,-2165.0,52.0,175.0,16.199999,-36.900013,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,12.010412149464313,achl,None,0.0,None,None,0.0,None,None,False,None,None
4,2020-06-10T21:26:37.432Z,K_Fuse,Triager,0.0,0.0,0.0,-2164.0,52.0,175.0,28.049997,-20.400017,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
5,2020-06-10T21:26:37.942Z,K_Fuse,Triager,0.0783191651657944,0.0,0.41964615786491777,-2164.0,52.0,176.0,25.499996,-19.350018,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
6,2020-06-10T21:26:38.453Z,K_Fuse,Triager,0.0,0.0,0.0,-2163.0,52.0,177.0,19.65,-83.40002,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,10.111874208078342,achl,None,0.0,None,None,0.0,None,None,False,None,None
7,2020-06-10T21:26:38.962Z,K_Fuse,Triager,-0.3497565033108003,0.0,0.1496552959482358,-2164.0,52.0,177.0,20.4,-81.000015,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,11.10180165558726,achl,None,0.0,None,None,0.0,None,None,False,None,None
8,2020-06-10T21:26:39.472Z,K_Fuse,Triager,0.0679594402845396,0.0,0.05199721533574575,-2164.0,52.0,178.0,22.349998,-86.250015,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,11.280514172678478,achl,None,0.0,None,None,0.0,None,None,False,None,None
9,2020-06-10T21:26:39.983Z,K_Fuse,Triager,-0.2679876842344129,0.0,0.0,-2165.0,52.0,177.0,30.899998,-74.70001,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,12.093386622447824,achl,None,0.0,None,None,0.0,None,None,False,None,None
10,2020-06-10T21:26:40.495Z,K_Fuse,Triager,0.2919417348807656,0.0,0.0,-2165.0,52.0,177.0,37.8,-48.150017,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,12.093386622447824,achl,None,0.0,None,None,0.0,None,None,False,None,None
11,2020-06-10T21:26:40.904Z,K_Fuse,Triager,0.27154010670801654,0.0,0.0,-2163.0,52.0,177.0,72.6,-104.10002,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
12,2020-06-10T21:26:41.414Z,K_Fuse,Triager,0.061872273683547974,0.0,-0.33175545946266993,-2164.0,52.0,177.0,86.399994,-50.850033,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
13,2020-06-10T21:26:41.925Z,K_Fuse,Triager,0.03764597706367567,0.0,-0.42151651183101535,-2164.0,52.0,175.0,27.29999,9.899965,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
14,2020-06-10T21:26:42.436Z,K_Fuse,Triager,0.0,0.0,0.0,-2164.0,52.0,174.0,24.29999,9.599967,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
15,2020-06-10T21:26:42.949Z,K_Fuse,Triager,0.42738801537734616,0.0,-0.006650829687714577,-2163.0,52.0,174.0,26.249987,-1.950034,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
16,2020-06-10T21:26:43.464Z,K_Fuse,Triager,0.29093605798061617,0.0,0.26884125342206744,-2161.0,52.0,174.0,17.999985,-72.60003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,8.139410298049853,achl,None,0.0,None,None,0.0,None,None,False,None,None
17,2020-06-10T21:26:43.978Z,K_Fuse,Triager,0.31786192297340676,0.0,0.10049263615337622,-2159.0,52.0,175.0,17.999985,-72.60003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,6.020797289396148,achl,None,0.0,None,None,0.0,None,None,False,None,None
18,2020-06-10T21:26:44.497Z,K_Fuse,Triager,0.0,0.0,0.0,-2159.0,52.0,175.0,14.099986,-126.45003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,6.020797289396148,achl,None,0.0,None,None,0.0,None,None,False,None,None
19,2020-06-10T21:26:44.906Z,K_Fuse,Triager,0.40346768739163963,0.0,0.08794167368350259,-2158.0,52.0,176.0,14.099986,-126.45003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,5.024937810560445,achl,None,0.0,None,None,0.0,None,None,False,None,None
20,2020-06-10T21:26:45.427Z,K_Fuse,Triager,0.03553276084858226,0.0,0.0,-2157.0,52.0,176.0,14.099986,-126.45003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,4.031128874149275,achl,None,0.0,None,None,0.0,None,None,False,None,None
21,2020-06-10T21:26:45.940Z,K_Fuse,Triager,0.0,0.0,0.0,-2157.0,52.0,176.0,-5.250014,-85.95003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,4.031128874149275,achl,None,0.0,None,None,0.0,None,None,False,None,None
22,2020-06-10T21:26:46.453Z,K_Fuse,Triager,0.1010798602669638,0.0,-0.0033254148438572884,-2157.0,52.0,176.0,7.0499864,-91.950035,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,4.031128874149275,achl,None,0.0,None,None,0.0,None,None,False,None,None
23,2020-06-10T21:26:46.967Z,K_Fuse,Triager,0.6265317397615036,0.0,-0.025522993360425517,-2155.0,52.0,175.0,15.449987,-87.15003,as,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,0,2.0615528128088303,achl,None,0.0,None,None,0.0,None,None,False,None,None
